,Equal Weight,Regime-Based (B),Bayesian Momentum (B),BayesianRiskParity (B),Rule-Based Regime (NB),Classical Momentum (NB),Inverse Vol (NB),SPY Only,GLD Only,BTC-USD Only,TLT Only,GSG Only
2025-03-19,129025.19071408374,123123.98893688785,134350.81439420753,120079.46088539368,124692.32606715965,139666.79298493933,121780.0084308054,120237.27983167938,145438.86742847713,162018.25783715516,96075.79774987129,110855.61750457657
2025-03-20,128227.31304956647,122871.55507607743,134320.30108900875,119945.11997817192,124235.48733371323,139664.82665457248,121538.38505443442,119889.09120917744,145252.50117940758,156926.68573773903,96138.99229381054,111301.9174898524
2025-03-21,127723.71592175135,122307.6955431597,133565.94209312732,119370.47916753909,123606.99206435577,138908.2205062092,120982.44911721599,119928.62244626123,144078.5012368157,156695.40928542145,95568.30538161272,110803.91959005038
2025-03-24,128989.063260449,122633.73620952245,133574.32597336682,119614.715409006,124158.9148808467,138981.76020555865,121463.07527928846,122057.36839712267,143435.55225299863,163009.43955817536,94583.3348455598,111497.38151084345
2025-03-25,129176.35703105484,122800.89481229585,133863.42609628494,119814.0303378608,124547.80825996358,139280.9748192785,121670.7447964515,122350.41408958039,144065.33642339174,162958.73802006818,94572.80749101067,111596.7038347492
2025-03-26,128482.18687218045,122189.24881297011,133446.57934238168,119256.96536707184,123978.03065573794,138796.08417712478,121078.20562559781,120880.98946410273,143946.2919926449,161891.82157172076,93949.11543464777,111497.29303411068
2025-03-27,128831.1746046605,122622.9156958589,134183.21801064254,119664.05410758185,124823.79790620836,139463.59596673356,121422.35032264958,120559.54301421047,145863.17742225446,162405.586644083,93674.7826268432,111795.01363630948
2025-03-28,127876.52723901113,121858.86759036797,134463.46528922016,119352.71712188076,124463.4532773002,139747.49259653935,121161.56896799481,118106.89040595555,146940.3460978951,157057.6412410673,94961.8057166052,111247.11679889196
2025-03-31,128541.09797552436,123140.87755875864,136173.84247494253,120699.79952646892,125715.66393344387,141518.60246320447,122346.53510606564,118897.06573459289,149035.86959027045,153661.8793219394,95894.81423325845,113119.34979827191
2025-04-01,129587.86094165691,123564.23032365489,136417.07546699367,121084.91888107594,125954.3654566905,141773.31799502246,122883.2348297076,119232.41479386529,148740.7503053719,158463.5857128504,96722.21618019365,113119.34979827191
2025-04-02,129127.91327465157,123790.7953085897,136729.01369430003,121363.5712915013,126135.83070724958,142137.30775458773,122992.0775318762,119984.57812010536,149045.603368511,153390.45985233557,96658.76323182463,113862.09088297443
2025-04-03,126883.97477532837,121285.91618938072,134610.56338264633,118870.7753286139,123728.43540581912,139680.23527036054,120560.44392095426,113920.98278448028,148142.8964195031,154533.7796492311,97101.77135739656,109042.07629353166
2025-04-04,124142.79268493618,119423.5023572483,131631.889504059,116798.59421675975,119862.9008117887,136221.49852736184,117579.19816929259,107048.51462274116,144636.32373164053,155905.5552737495,98153.24323921798,104273.90261567078
2025-04-07,120918.56071086535,116539.64794053986,128592.21124433205,113997.82879740707,117077.46085473202,133261.04734331366,114913.43130828234,106857.67462435363,141494.82470592015,147091.70914169433,95147.78035438598,102271.45412206501
2025-04-08,118763.9650469416,114803.57430450454,127279.63661221854,112634.11095514873,116200.9835579978,132060.98695104197,113284.42279750621,105170.73418108202,142263.0043402484,141485.00324686928,93334.3424852333,100066.60147152765
2025-04-09,125116.01831239312,120481.75541284667,131190.8583694544,117158.41468842371,121529.66879316354,136356.85992809778,118338.4335057752,115673.3884509755,147430.49346820352,152717.3575055903,93882.07816246488,104667.61305279519
2025-04-10,122523.45824412516,118406.05255511183,130352.42201208959,115801.61038307188,121433.98619728028,135439.55028820917,116469.73820431059,110490.26926544771,150988.00496994017,147165.7983341016,91257.55306588538,102718.62831823173
2025-04-11,125122.28759515485,120515.75759704247,132375.44720767453,117745.7271962034,123885.35459889805,137476.43503829162,118445.05908076129,112444.3453246931,153842.70490689954,153988.97189172875,91752.52943286975,104534.10322972285
2025-04-14,125737.6267476307,121047.94292979257,132379.07662442597,118194.03394049077,124494.61063607754,137562.14498812635,118807.15478198165,113529.97044993995,152962.36798272718,156075.0266513493,92404.91476509282,104534.10322972285
2025-04-15,125554.56551756508,121066.31850630634,132751.76461927188,118279.90420023604,124313.35911138222,137922.08531587548,118859.0024705148,113211.54587757977,153760.63850799887,154454.24561789213,92731.67482952119,104236.70190517073
2025-04-16,126398.38415482527,121755.60429255114,135194.78773170046,119252.21762032043,125148.83593252521,140131.33637529417,120093.70799152952,110666.68170813344,158684.44943375167,155126.34604607042,93247.62609885955,105711.08432701473
2025-04-17,126627.62189896732,121644.31530302198,134858.21932541512,119117.59469800595,125375.80747985162,139795.01019619187,120068.18353042814,110824.46710053844,157986.1808106652,156709.2761890773,92420.36197554927,106843.27212613469
2025-04-21,126901.14978778583,121503.61228719693,135968.59193452742,118688.15925224003,125646.63132866591,140601.5690338097,120097.1954547312,108154.65375052202,162799.5023662782,161478.06612857443,90790.58194366653,105948.76357156625
2025-04-22,129170.65083373706,123045.09791318752,135713.1255858695,120028.98412640161,127893.69655776363,140433.7661181267,121217.80967193063,110932.59972307394,160471.8942458878,172052.4429167289,91295.91753075637,106688.45819230696
2025-04-23,129069.17981167861,123119.1603125367,134322.5462574984,120284.14998419085,127793.22865719342,138801.4576656983,120926.23952169737,112638.365501543,156577.113305601,172525.40332807397,92178.41107473828,105893.75538397435
2025-04-24,130534.03653910162,124746.8669464135,135866.29031066824,121734.65815565854,129243.60411468634,140524.51977398808,122343.48491444986,114984.69002922923,158839.8641927049,172975.35195014894,93144.52793362283,106780.72699533784
2025-04-25,130868.14367424374,125027.40276458535,135519.83425677492,122123.97193308231,129574.40833595366,139923.3715883432,122536.42170264671,115812.48833186737,157108.37005975965,174399.58809501384,93828.13874248727,106879.6461040864
2025-04-28,131374.61672145073,125507.13661499714,136682.543076474,122551.71712165189,130075.87449561211,141247.51225129364,123100.35787425561,115856.64867351914,159330.1396710156,174874.43152691153,94417.399044887,106433.38313509479
2025-04-29,130902.94547289104,125073.0231334026,135961.4428254302,122217.53889202401,129608.86609123423,140510.0181976628,122705.37282731017,116584.18645693551,157770.82993033397,173592.02320992594,95205.74142483645,104787.85924221066
2025-04-30,129945.4487329679,124140.6617563576,134766.77909230153,121096.4690818342,128660.8349655848,139266.2203609711,121612.52592450449,116630.44285443978,156585.9152659515,173449.31893869492,94432.0987421132,102638.5441541356
2025-05-01,130236.48709684044,124406.94598115797,133224.89436086203,120995.12668838393,128948.99618452683,137654.33449932613,121398.3495495647,117454.06688329842,153299.00990504588,177606.16696607412,93952.05002310108,103279.57073316256
2025-05-02,130606.87023116417,124733.99009398128,133144.60188890743,121086.5037936511,129315.7177879682,137534.68943104966,121480.96361878491,119184.77294172591,153566.77323707796,178373.39957675483,92929.5555688981,103723.78539474812
2025-05-05,130251.99770888314,124723.14445346135,134383.0763625667,121078.1482917202,128964.35346187436,139112.75208073584,121492.61341255513,118499.36231767047,158086.30488886687,174348.91654226108,92409.04034448488,102779.71292371553
2025-05-06,131772.0078167373,126150.01825700168,136967.15463729342,122491.4335163738,130469.33706491326,141934.36986063886,122895.21750236061,117504.73574425787,162455.57571603937,178088.9214457849,92715.73273973746,104252.92663249763
2025-05-07,131356.38048894156,125502.3299639882,135890.2248122327,121950.55779524455,130057.81854271702,140648.4927018572,122415.4375979298,117997.87180665233,160001.42545910526,178511.26712760236,93106.8181516266,103059.17892906898
2025-05-08,132739.11965131309,126260.37574994042,135504.1338719687,122371.12956440767,131426.88823238286,139994.87751995045,122733.27851221696,118817.20549622113,156818.87087709043,189583.67901777927,92062.9239280426,104580.91605983872
2025-05-09,133117.04227078828,126754.15495136681,136029.81499847514,122875.10099270577,131801.0747871885,140573.23533475428,123194.30748341506,118665.72018317753,157952.43384170238,189086.1030028766,92200.53045815397,105565.21805528707
2025-05-12,133105.60047508616,126942.71582618804,134178.24003208755,122589.90552660292,131789.74610270673,138545.219402933,122822.73535251382,122523.90708016152,153435.6968471657,188795.93044899844,91338.58272826894,106255.18624645646
2025-05-13,133979.34901093782,127857.08628353527,134855.86585453004,123275.63136602506,132654.8569416684,139252.5501863623,123416.26514652577,123330.38353965881,154087.79069671387,191271.2398982463,90967.13207319596,107630.68048711457
2025-05-14,132892.6946427879,126421.28454634978,133055.3623366243,122128.80821755998,131578.94501332933,137437.01140863312,122328.62749221243,123487.90416549686,150811.5334662862,190110.2181854404,90361.43551021417,106786.90288736293
2025-05-15,133567.93856859393,127324.76874554792,134460.81368967346,122795.79386444288,132247.51361766868,138812.78183651326,123026.91824621407,124089.59360609397,153200.0668855093,190486.66469389448,91152.26839416138,106142.25679061697
2025-05-16,133379.8652062,126810.73283591455,133773.453878243,122534.36068228907,132061.29950954614,138110.96439913491,122860.14137637646,124873.1021745385,151337.0484250768,190017.23295406802,91395.5420239102,105993.8466920101
2025-05-19,134238.0775941853,127723.0182735819,135166.8554596243,123093.75762583101,132911.02778777853,139645.93373924977,123365.55756305892,125009.61869201846,153273.92365598519,193864.8480665214,91130.40094658673,106092.66829849726
2025-05-20,134997.4869428135,128909.58408718924,136406.0919900654,123806.20048171315,133662.92977301817,140924.96785986805,123891.57514145704,124588.60538702754,156101.97691042224,196027.90842929218,90471.40769965103,107076.84117836431
2025-05-21,134841.9425440776,128782.6643031399,137223.50535303986,123207.04374547384,133508.9230539625,142079.77219919485,123252.20226897087,122471.29792675195,157249.57535499806,201256.9635695522,88911.88430258968,106481.97361393138
2025-05-22,135051.2135478194,128555.54066519592,137650.05608375263,123041.78365761318,133716.12524794496,142756.37755415164,123267.0893295724,122519.63199269975,155849.89846900266,204885.21685193383,89376.57804392448,105737.85419121406
2025-05-23,134627.99455914847,128849.972535982,136578.52043655707,123536.9962225714,133297.09011445913,141151.41347138525,123489.35105315433,121680.4604855013,159227.1334931102,196676.99007946477,89524.67427089142,106574.8990168371
2025-05-27,135331.96622682957,129081.4860821301,137016.58992567746,123722.96755088716,133994.1024641728,141857.41743085775,123976.50356138842,124184.3439949295,156505.23587061983,199781.30002193392,90765.4682903896,105830.83295272027
2025-05-28,134597.4084792009,128479.97168516145,136162.47248884066,123186.6728272656,133266.8064021572,140888.1976271867,123398.88351942583,123463.79057490209,156150.18978691008,197583.81410428815,90372.88901273503,105434.64818459107
2025-05-29,134476.99157043692,128573.20281098699,135403.74808572282,123464.43369824278,133147.57990998978,139784.9216863129,123638.39448638531,123950.19478682755,157072.6053974932,193583.6254616644,91205.455015766,105088.06918407428
2025-05-30,133774.23630257568,127988.42090395633,134189.37818828734,123028.85573299254,132451.77193501953,138414.95728884806,123197.44287482118,123811.47383916826,156036.13578180486,190548.89726009924,91342.94736624956,104642.25460107619
2025-06-02,135394.3249746322,129868.76699827627,136680.10552105602,124485.97025010166,134055.8447463222,141008.3837776503,124369.56273261388,124506.96224245416,160129.5742252862,193968.04709352914,90488.8842248578,106746.42654745934
2025-06-03,135269.6809299871,129829.03891005517,136072.05228017224,124378.16536724786,133932.43290686267,140376.37041151323,124255.56040878463,125214.93793916334,158705.22252052344,193143.64447685963,90329.35182181702,107239.48437986945
2025-06-04,135616.54250456742,130085.38862881744,136210.68889706666,124945.4812106526,134275.86547982405,140382.48009907134,124897.95318490053,125181.33420130968,159724.31846734753,191856.13268239386,91783.93642883297,106942.5521961092
2025-06-05,134686.73198991106,129554.10698994285,134424.34096697313,124645.08006082871,133355.246879158,138275.92625452593,124474.01675955209,124574.87450155242,158915.6865296495,185985.77018136837,91847.65109044025,107533.9452297673
2025-06-06,135260.33349090186,129935.8286183619,135474.80532340205,124597.20314543044,133923.17787462246,139846.22474573454,124494.09710423101,125847.61526547415,156769.2310521052,191068.82694539046,90671.47516352458,108615.68248326931
2025-06-09,137002.53240248698,130753.90696801354,138179.94867014317,125346.86413066485,135648.1537689402,143397.23776821513,125531.91021021629,125960.98992519751,157507.21240822607,201580.14794133528,90767.04288734337,108911.77944275155
2025-06-10,137222.37418260632,130935.82445828711,138371.63345309347,125532.26657013496,135865.82223879636,143523.81387010132,125765.7644327901,126673.13718504469,157553.43572265768,201512.7559833763,91233.26868475876,108614.87529403651
2025-06-11,137464.0215411854,131635.64751141766,137848.6488480279,126245.3333736365,136105.0807216841,142762.80747962982,126259.10471123853,126311.33531050838,158403.86142658346,198621.57416346588,91509.06194584449,110525.1812157641
2025-06-12,137544.96340294956,132262.59310635753,137103.5136201291,126942.19181963641,136185.22240898278,141428.51684199643,126757.17702504572,126812.34669675467,160359.15153879824,193517.16518995655,92596.76088705465,110574.56965454393
2025-06-13,138168.89436959714,132800.28144662676,137751.26338127514,127491.26132929313,136802.98532344025,142049.06953571856,127322.01778130521,125386.5864206739,162446.30512820143,193812.73308927583,91700.14663219934,113788.33218750235
2025-06-16,137876.9940137492,132472.83609921605,137792.7591598497,126857.86627126418,136513.97063399683,142197.46004182898,126769.74931018292,126573.90913866287,160113.2944553158,195097.83684390888,90771.33110231259,113541.12171681876
2025-06-17,137996.77422924282,133219.8741879069,137221.8709542678,127673.04667082692,136632.5667271115,141240.63162759415,127373.66531488013,125487.66812264365,160195.44257940058,191045.00385568812,91869.32230350163,115935.66385346033
2025-06-18,138012.73348906386,133274.2530757206,137190.03759826696,127689.31632519753,136648.36821699844,141254.87485631113,127392.13647117729,125468.76353330664,159330.3579796907,191559.74395659193,92028.49255155434,116133.00571797651
2025-06-20,137549.9721936637,133159.10373010772,136515.49576668855,127517.7196219352,136190.18168383025,140338.5817177019,127114.26609467053,125173.74998648313,159263.58151865253,188663.69556822474,91858.39860766134,116478.12483649298
2025-06-23,137508.6411164957,131865.947305102,136648.66532568185,126841.92365474996,136149.25919712285,141059.73689676909,126766.66438243345,126404.07915721698,159750.68767039367,192761.00884209154,92155.28436079393,111895.94441025339
2025-06-24,136995.59716210546,132146.16390077406,135854.29691022303,126699.75348770343,135641.28708890735,140271.9985549584,126238.58055173102,127792.8324369769,157219.55969177463,193613.32658568906,92821.98082620806,109047.80436391124
2025-06-25,137404.30176494177,132388.61494479215,136565.57555412222,126942.2351980861,136045.95132276794,141188.6998456383,126507.2949314451,127864.42185082259,157696.3598471561,196000.55746727894,92938.74603626152,108800.91655167905
2025-06-26,137710.01017392127,132944.63086435554,136672.35406459853,127372.80805039663,136348.63756179222,141165.50423529482,126857.33247937677,128860.91506301187,157521.6858257792,195266.64196461096,93404.83793843102,109145.61162124621
2025-06-27,137162.5324512659,132454.33379593142,136356.08827214895,126690.06259467041,135806.57209040623,140866.63917113753,126215.33533118239,129499.55520685998,154640.618050575,195500.96311195786,92808.21427462393,108997.55665175933
2025-06-30,137826.2708476045,133372.93900648903,136915.06852581128,127550.44775961875,136463.74890655722,141387.44600691553,126943.1838408972,130117.23805800195,156482.89832349904,195586.57655611297,93717.0792494365,108701.23589852787
2025-07-01,137907.91252880511,133606.6405188643,136473.08865424927,127850.65514669416,136544.5834950225,140599.69627310106,127186.0964613117,130075.12626832187,157873.0041119366,192945.3314205456,93949.15698713907,109291.46503994669
2025-07-02,139278.39992230994,134065.70290047498,138624.51936655428,128365.4154671231,137901.52253426876,143123.64089788435,128055.07676630828,130663.47015893298,158743.2593618287,198631.00145888823,93350.35387557899,111101.21475124397
2025-07-03,139226.070750616,133968.08855861425,139122.6343459206,128023.83033910132,137849.7106779179,143706.2401886903,127797.88343738759,131689.24286025288,157656.4563564478,200064.84154772855,92697.88002719975,110755.48150600694
2025-07-07,138476.67737957087,133102.34467353972,138278.49909259327,127300.87044299561,137107.72565438336,142756.92833843312,127143.31354912165,130704.20148261235,157774.4622696174,197589.79183767166,91808.9589162221,110952.55988319076
2025-07-08,138362.67399531798,132850.32211771337,138286.8556972395,127070.86790539086,136994.8492839533,142893.20516424358,126984.80635763609,130632.60706673731,156118.09437830516,198772.91757230565,91691.64878889338,111198.84382174042
2025-07-09,139536.63853599998,133898.81366034117,139679.81216977705,128060.29816666176,138157.2082545589,144574.29469646036,127964.05734641601,131413.62200154152,156814.58655837516,203061.6907958496,92645.90030385123,111198.84382174042
2025-07-10,140642.3491237876,134090.6675169139,141614.94227474966,128301.9458731569,138938.34499490904,147426.8253181622,128536.83034314905,131783.71345089647,157163.23495839786,211389.66715773844,92709.80986975881,110407.0381358113
2025-07-11,141151.91624440532,134197.5372401504,142482.321950825,128306.84265940686,139000.5565030265,148606.1322986593,128639.22735837927,131319.64249558243,158665.0511585707,214159.5208393123,91421.99958107503,111827.876131901
2025-07-14,141310.19654210625,133891.2439762614,143562.86648461042,128061.10049553872,139204.91838888978,150250.22411248335,128558.9325399405,131569.97962095262,158084.01745262407,218368.94322369545,91229.98860392103,110688.0320196379
2025-07-15,140329.30089076367,133295.2578598718,142291.15603065473,127419.66276162612,138403.1432681257,148582.82340111732,127784.38767662927,131006.53452825664,157425.69804943135,214559.74030321458,90588.3601465016,110490.6346174118
2025-07-16,140917.8885197277,133793.03118068047,143054.61867470818,127867.40968293065,139114.73405208677,149489.5475243175,128238.35960800656,131443.79316210232,158209.00058978365,216303.91015343863,90716.13395987355,110835.22437362713
2025-07-17,141364.7826357163,134411.4049948805,143807.54552473998,128330.24421082145,139737.04857558952,150242.86242298468,128635.69702951427,132245.73078949813,157864.75379086958,217305.94484031186,90694.82359685512,111670.23815914994
2025-07-18,141228.85840087032,134477.99329282416,143192.6624830583,128397.5899770062,139616.9036595503,149351.8445765911,128638.32949493111,132148.8421089588,158274.815034358,214949.43014633394,90833.24818278324,111965.65962080829
2025-07-21,141778.88411174368,134686.63656910555,143140.22685555616,128855.84589251697,139751.627252072,149160.52242314912,129233.96895476832,132399.18478535488,160689.01119701096,213920.18180150303,91639.52366069007,111768.28119077176
2025-07-22,142756.91494799787,135034.8957367636,144081.8369339425,129301.55033161012,140108.7866784246,150658.24218301894,129896.37892429015,132418.1326479375,162205.9448947202,218525.85891252788,92191.9622507157,111472.07796621621
2025-07-23,142174.34428336608,134969.59377687817,144018.31901057492,129111.82018560923,140667.60571860205,150222.47758451867,129567.3549066113,133539.9026131,160181.82273778028,216255.0895053719,91679.07104760433,111422.76381946457
2025-07-24,141904.54725270663,134858.72554157945,143838.05631262093,128963.0521147102,140514.716592298,149944.87982827175,129375.69728342477,133584.1128675787,159198.77562623407,215549.27555864913,91519.09690249541,111570.56604915396
2025-07-25,141497.63575134982,134403.53354208195,143512.6555600375,128727.81585235414,140751.6007407315,149433.007896629,129240.19223170621,134147.23149698743,157719.3351174718,214211.94302225398,92092.68123913198,110530.39349301602
2025-07-28,141555.82719727146,134803.99221909276,143858.8336050037,128866.83679883188,140749.55148771935,149788.28734157095,129208.83300615379,134113.54414291793,156695.00117664135,214736.82130844396,91494.0681470882,111950.9184776015
2025-07-29,142391.56218586094,135498.15624413601,144137.07545523366,129659.65956592067,140807.35828054493,150031.0975070592,130069.41703408911,133759.33938941572,157125.3818100389,214732.58182304006,93026.1303806697,113371.45250112459
2025-07-30,141752.18247418586,135074.79139950327,143955.34533306112,129142.97619584828,140467.479272585,149813.10302723662,129521.1031864567,133590.77942180698,154387.56242647706,214566.88085557785,92545.49032207458,113617.64092461624
2025-07-31,141037.34292484657,134391.87548052933,142743.66561589908,128651.41967276679,139875.11503848725,148304.52038614365,129033.05846444196,133088.70263628042,155410.13582166788,210758.44188878246,92598.71786456357,112378.61398139405
2025-08-01,140574.709154711,134064.00020955867,140720.02010655645,128521.28253737096,138225.2179443391,145972.73662597133,128738.3510515615,130889.25051621892,158533.31973742179,206272.00028328208,93905.90331198084,110940.07361528964
2025-08-04,141507.26528684312,134327.65773189696,141716.50393999566,129010.18477209014,139893.19277877858,147397.4853146256,129562.03213801143,132863.7834128397,159453.81806048297,209436.32986847605,94162.17083163609,110297.5087419559
2025-08-05,141052.71000090128,134058.06690057451,140969.5962942224,128779.00970342333,139275.59455533908,146557.9007608047,129228.27479019892,132188.45487351154,159581.9819526234,207736.00565876116,94450.44150710263,109555.76262809838
2025-08-06,141212.180992555,133791.87109171652,141441.23146158477,128596.45436372033,140015.0182658271,147280.89719774586,129306.97889563878,133197.11265668037,159243.13199783242,209343.29015586033,93903.53475722608,109358.45857486663
2025-08-07,142028.17427085893,134170.00369661793,142224.7212228215,128953.62269809916,140228.55246772768,148356.46009523896,129774.93042338206,133085.50348310528,160581.18621766614,213788.97962315127,93743.00530109611,109555.40729407952
2025-08-08,141859.05169361125,133866.3038381844,142159.61894064085,128750.61377716686,140869.11128938472,148375.10585786033,129723.3827152653,134119.21288433793,160545.27948460443,212313.40718857688,93335.80668795036,109308.72010138424
2025-08-11,142006.3505874041,133866.04727143468,142853.57205951549,128640.28314409926,140742.0980868199,149296.2976032021,129669.02532276443,133853.73594678225,158220.74149426466,215997.9466987525,93442.6669803943,109653.15329189213
2025-08-12,142314.26685275,133544.8524614468,143648.31631248543,128537.63692661902,141809.21516199815,150436.32548224198,129902.84236120369,135271.20843178814,158077.09628436036,218604.48256992336,92970.98591589916,109010.60840016774
2025-08-13,143422.74664365617,134138.37589547102,145114.52796894143,129164.25532331459,142454.2848861693,152613.53108308095,130684.84952173491,135733.4759872582,158558.3846691629,224298.28013028842,93737.68854806344,108813.29956517286
2025-08-14,141937.08824939514,133582.08052674457,143071.0756503323,128565.80564876647,140891.21598291717,149277.9800382988,129792.05541667514,135746.09831723588,157550.13066865972,215045.87665657012,93040.10077109425,109157.72209289645
2025-08-15,141427.07128606606,133159.0455851954,142430.34169650872,128151.61769551529,140447.16770996738,148465.7220518096,129358.74448728944,135427.90466521966,157642.39939624857,213292.3071840451,92374.84964836556,109059.11303151643
2025-08-18,141081.1218829921,133030.4771543757,142036.4179586803,127995.18275243018,140287.69409449236,147788.0213565945,129144.5068200601,135398.4437627371,157396.0851036296,211199.92472022463,92107.18544725442,109305.24631249852
2025-08-19,139940.1546666077,132539.62249849824,140648.4855905334,127516.76948549724,139419.8595641304,145725.5258946805,128479.87623422657,134661.8748868675,156532.24616748834,204891.3364615058,92640.20816399493,108712.26468829087
2025-08-20,140867.51917906222,133135.64683282565,141037.30573879735,128110.87381504731,139803.0648968218,146290.7288619375,129103.53200978093,134303.59634371096,158108.72768238574,207496.08961747406,92843.10026855987,109888.60255934396
2025-08-21,140256.64276374358,132781.92092471436,140610.2566441525,127766.98837920727,139245.67871338097,145881.11951292696,128669.13813843926,133763.71805285013,157559.1529449388,204098.89561138864,92382.24298011605,110674.22522195929
2025-08-22,142417.11229778963,134481.4918833641,142951.37891212318,129254.76765507089,141232.07312428535,148454.64933791416,130336.58963849161,135802.28558145752,159237.08213513248,212030.98007380814,93063.95570344287,111214.94282670958
2025-08-25,140622.43526113883,133652.21676572977,141933.3503386075,128554.6049176693,140350.34739865447,147160.50809493303,129401.80952066062,135203.29236329728,158852.08552015934,199417.8993791438,92796.30283306322,111902.66694993996
2025-08-26,141116.34400323138,133648.54852730318,142278.94739642716,128710.04642941299,141006.16631551817,147815.39952896768,129720.46193835353,135768.2070426425,160001.50832182073,202434.11970336296,92742.83565060676,110962.51756582435
2025-08-27,141145.58900144428,133882.05086276418,142511.97674531478,128884.17882946706,141237.93407941135,147994.7922911611,129829.74472628308,136077.20194445766,160324.18240178027,201380.13563512295,92635.87044353923,111306.89125218634
2025-08-28,142134.85803462332,134622.35422575215,143333.7817377595,129603.99437711871,141994.55501156798,148962.8678237887,130630.43064743606,136558.25452331686,161509.2430215462,203760.98054901176,93243.24806140062,111945.59539365966
2025-08-29,141033.68735431615,134073.5473352963,142271.0522002506,129108.8482812547,141567.33803386873,147496.19980624976,130056.268289797,135741.42267717482,163060.31946377785,196135.5600781136,92578.06198052614,112191.68948746583
2025-09-02,142419.25489182433,134899.27632024008,142873.12436172352,129719.3214980847,142752.1238727847,148367.48928666775,130796.45579659603,134731.80724186215,166870.61558195745,201118.8948154018,91886.54663065413,113903.08170485646
2025-09-03,142942.7317559064,134744.28341425,142899.33034764798,130070.45600704556,143531.13380264974,148622.86330839724,131385.02496700687,135460.01040165144,168172.45357713773,202061.90723890517,92889.74799515559,112714.50871150897
2025-09-04,142851.3486602382,134327.1905766888,142561.71705430397,130105.51952570492,143961.6761017509,148326.40983913772,131606.54798997234,136587.41070822297,167427.67248046157,200245.88358701748,93595.23391628714,112072.26319528838
2025-09-05,143308.55865822404,134325.10731481944,142873.89116993285,130448.3496166294,144305.01801326734,148711.73755644204,132150.4676385817,136191.23881723097,169647.37297738885,200114.51084308192,95011.51720226128,111082.65241555903
2025-09-08,144651.05789049368,135448.40595484085,143953.6113885024,131546.58688390054,145220.69199866877,149880.3836988068,133301.67385260275,136525.40679886308,171568.41086290963,202667.06554759,96269.1211864637,111868.03828097176
2025-09-09,144334.53424024404,135233.51846915073,143774.98934680744,131361.9608400116,145226.75146945988,149676.97070703015,133069.15410357952,136840.65833529306,171178.52411822745,201686.57916811688,95720.45619858826,111818.77632819244
2025-09-10,145509.52401564582,136023.67513048198,144477.48486405617,132084.87850464473,145880.48627028082,150472.57878856768,133893.96787331268,137235.668730855,171792.33077685031,206024.50874810937,96265.9941892998,112604.16088314989
2025-09-11,146051.69040724653,136336.87269755275,145241.8625069943,132525.87915883455,146586.74005558505,151287.77791481215,134368.7548721641,138371.42751423438,171535.93192657942,208811.81717516322,96907.47714694613,111664.34210089479
2025-09-12,146238.64495356896,136384.62848343226,145277.875053583,132545.9254726054,146678.4850636991,151406.1282284224,134426.30182256032,138325.10292167045,171873.7945185325,209882.95504417422,96488.21741360087,112106.77313358495
2025-09-15,146943.9171371546,137249.75391397843,145840.69409857626,133340.40062886462,147601.8026728333,151925.96711173147,135199.40720405846,139059.59487681094,173652.8736192589,208692.42795844277,96713.22609679228,113428.86224776632
2025-09-16,147644.79648499627,137738.2135488065,146298.3073742005,133718.512842881,147761.42530486308,152533.5970100212,135639.3592757663,138867.9986025059,174000.9435432788,211205.0043903598,96916.82079531348,114458.47627599361
2025-09-17,146877.05383633997,137011.59954462826,145768.19334791324,133096.87315918997,147201.83184490373,151947.35833134703,134985.11969225152,138695.36177268968,172653.29099804125,210526.64754274487,96669.79132593701,113170.74177253555
2025-09-18,146631.4106139765,136607.3510870344,145723.0190565478,132783.70911147684,147345.22189823515,151977.48205451987,134682.68956647642,139341.89054025616,171960.19918602935,211731.9140262709,95667.01277981124,112677.19028515728
2025-09-19,146446.20934941235,136541.67199391266,145911.5939405599,132783.94515790747,148003.00780758183,151985.15074516568,134720.40885379474,140030.33603804707,173774.61406418143,209097.63376747922,95484.49366563684,111836.86475479156
2025-09-22,146279.03572789268,136769.90344978354,146272.6058694638,133041.0548698568,149233.3417333218,151788.87746652073,134975.45110381168,140691.26232032047,176756.30499054198,203714.4994830955,95140.63753834997,112033.6785790128
2025-09-23,146571.08956260976,137257.36822913305,146147.26022568662,133428.38490812457,149044.05950534108,151646.4987117237,135331.2341693698,139923.31447630588,177477.12577466312,202383.95521640548,95803.33513979045,113258.10255418358
2025-09-24,146644.1186155161,137483.32534991982,145896.37126623726,133443.09675940496,148525.66210959546,151173.6747249834,135207.72821821776,139477.41851630856,175861.30853188483,204744.4656787574,95437.97763011935,114043.2564432776
2025-09-25,145640.4540653341,136380.02754855162,145585.960144996,132991.29050375454,148277.50013287726,151061.20836091,134837.83281532998,138832.4599123391,176592.28282967964,196863.4663481543,95437.97763011935,114583.63340662532
2025-09-26,146175.02808254224,136839.66749469485,146268.86744279027,133377.55599985243,149061.23143527415,151805.65813946378,135291.76499397532,139625.57185212802,177608.69056774763,198057.70420041008,95352.11826575692,114780.42313714631
2025-09-29,147844.34020350492,137389.37465253755,147184.75854401142,133861.2431863965,150549.34940452344,153183.25363475992,136184.51470470353,140017.42371564492,180514.71064197563,206344.06748663378,96131.90389499372,113393.33770849192
2025-09-30,147954.80268320223,137447.82188030024,147631.48529875724,133901.7169672379,151296.2534677161,153777.06115772325,136339.64670427315,140543.85687469476,182049.76162667168,205722.12255520365,95852.65310598792,113097.5220631352
